,alt_bin,Sns,Su_260kg,B,N_0.567kg,N_148kg,N_6kg,N_1250kg,Su_473kg,N_260kg,S_148kg,epoch_start_date,N_473kg,S_750kg,S_1250kg
2337,17,0,1,1,0,2,2,0,0,0,0,2051-01-03 06:00:00,0,0,0
2338,18,0,0,0,0,3,7,0,1,0,0,2051-01-03 06:00:00,0,0,0
2339,19,0,1,0,0,4,4,0,3,0,0,2051-01-03 06:00:00,0,0,0
2340,20,0,0,0,1,1,2,0,1,0,0,2051-01-03 06:00:00,0,0,0
2341,21,0,0,0,0,1,4,0,0,0,78,2051-01-03 06:00:00,0,0,0
2342,22,0,0,0,0,3,4,0,0,0,0,2051-01-03 06:00:00,0,0,0
2343,23,0,1,0,0,0,1,0,0,0,0,2051-01-03 06:00:00,0,0,0
2344,24,0,0,0,0,0,3,0,1,0,0,2051-01-03 06:00:00,0,0,0
2345,25,0,0,0,0,0,3,0,0,0,0,2051-01-03 06:00:00,0,0,0
2346,26,0,0,1,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2347,27,0,0,0,0,0,1,0,0,0,35,2051-01-03 06:00:00,0,0,0
2348,28,0,0,0,0,0,1,0,0,0,11,2051-01-03 06:00:00,0,0,0
2349,29,0,1,0,0,0,2,0,0,0,0,2051-01-03 06:00:00,0,0,0
2350,30,0,0,0,0,0,1,0,0,0,0,2051-01-03 06:00:00,0,0,0
2351,31,0,0,0,0,0,0,0,0,0,395,2051-01-03 06:00:00,0,0,0
2352,32,0,0,0,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2353,33,0,0,0,0,0,0,0,0,0,448,2051-01-03 06:00:00,0,0,0
2354,34,0,0,0,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2355,35,0,0,0,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2356,36,0,0,0,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2357,37,0,0,0,0,0,0,0,0,0,95,2051-01-03 06:00:00,0,0,0
2358,38,0,0,0,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2359,39,0,0,0,0,0,0,0,0,0,0,2051-01-03 06:00:00,0,0,0
2360,0,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2361,1,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2362,2,1,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2363,3,0,0,0,0,0,1,0,0,0,0,2051-07-04 21:00:00,0,0,0
2364,4,1,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,663
2365,5,2,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,556
2366,6,2,2,2,0,0,0,1,1,0,0,2051-07-04 21:00:00,0,700,0
2367,7,8,7,0,0,0,0,0,1,0,0,2051-07-04 21:00:00,0,0,0
2368,8,8,7,1,0,1,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2369,9,12,10,0,0,0,0,0,0,0,83,2051-07-04 21:00:00,0,0,0
2370,10,32,17,3,0,0,0,0,2,0,489,2051-07-04 21:00:00,0,153,52
2371,11,3,7,0,0,0,1,0,1,0,196,2051-07-04 21:00:00,0,306,102
2372,12,6,8,2,0,4,0,0,0,0,76,2051-07-04 21:00:00,0,0,0
2373,13,0,2,0,0,1,0,0,3,0,169,2051-07-04 21:00:00,0,131,27
2374,14,0,0,1,1,2,0,0,0,0,3,2051-07-04 21:00:00,0,74,0
2375,15,0,0,0,0,0,0,0,1,0,0,2051-07-04 21:00:00,0,0,0
2376,16,0,1,0,0,1,0,0,3,0,44,2051-07-04 21:00:00,0,149,0
2377,17,0,0,1,0,0,1,0,0,0,0,2051-07-04 21:00:00,0,0,0
2378,18,0,0,1,0,2,2,0,0,0,0,2051-07-04 21:00:00,0,0,0
2379,19,0,1,0,0,3,9,0,6,0,0,2051-07-04 21:00:00,0,0,0
2380,20,0,0,0,0,1,2,0,0,0,0,2051-07-04 21:00:00,0,0,0
2381,21,0,0,1,0,1,4,0,0,0,74,2051-07-04 21:00:00,0,0,0
2382,22,0,1,0,0,1,6,0,0,0,0,2051-07-04 21:00:00,0,0,0
2383,23,0,0,0,0,1,3,0,0,0,0,2051-07-04 21:00:00,0,0,0
2384,24,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2385,25,0,0,0,0,0,0,0,1,0,0,2051-07-04 21:00:00,0,0,0
2386,26,0,0,1,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2387,27,0,0,0,0,0,1,0,0,0,29,2051-07-04 21:00:00,0,0,0
2388,28,0,0,0,0,0,0,0,0,0,12,2051-07-04 21:00:00,0,0,0
2389,29,0,0,0,0,1,0,0,3,0,0,2051-07-04 21:00:00,0,0,0
2390,30,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2391,31,0,1,0,0,0,0,0,0,0,397,2051-07-04 21:00:00,0,0,0
2392,32,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2393,33,0,1,0,0,0,0,0,0,0,443,2051-07-04 21:00:00,0,0,0
2394,34,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2395,35,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2396,36,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2397,37,0,0,0,0,0,0,0,1,0,96,2051-07-04 21:00:00,0,0,0
2398,38,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2399,39,0,0,0,0,0,0,0,0,0,0,2051-07-04 21:00:00,0,0,0
2400,0,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2401,1,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2402,2,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2403,3,2,0,0,0,0,0,0,1,0,0,2052-01-03 12:00:00,0,0,0
2404,4,0,0,1,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,662
2405,5,2,0,0,1,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,556
2406,6,0,2,0,0,0,0,0,2,0,0,2052-01-03 12:00:00,0,719,0
2407,7,4,2,4,0,1,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2408,8,6,2,4,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2409,9,19,10,2,0,1,0,0,3,0,75,2052-01-03 12:00:00,0,0,0
2410,10,39,15,1,0,0,0,0,3,0,493,2052-01-03 12:00:00,0,156,53
2411,11,10,9,2,0,0,1,0,0,0,197,2052-01-03 12:00:00,0,308,114
2412,12,3,4,0,1,2,1,0,1,0,80,2052-01-03 12:00:00,0,0,0
2413,13,0,4,2,0,0,3,0,5,0,167,2052-01-03 12:00:00,0,128,42
2414,14,0,0,1,0,0,0,0,5,0,8,2052-01-03 12:00:00,0,73,0
2415,15,0,0,0,0,0,1,0,0,0,0,2052-01-03 12:00:00,0,0,0
2416,16,1,1,0,0,0,2,0,0,0,42,2052-01-03 12:00:00,0,148,0
2417,17,0,0,0,0,1,5,0,1,0,0,2052-01-03 12:00:00,0,0,0
2418,18,0,0,0,0,5,4,0,2,0,0,2052-01-03 12:00:00,0,0,0
2419,19,0,1,0,1,6,5,0,4,0,0,2052-01-03 12:00:00,0,0,0
2420,20,0,0,0,2,1,1,0,1,0,0,2052-01-03 12:00:00,0,0,0
2421,21,0,0,0,0,1,5,0,0,0,72,2052-01-03 12:00:00,0,0,0
2422,22,0,3,0,0,2,12,0,0,0,0,2052-01-03 12:00:00,0,0,0
2423,23,0,0,0,0,0,1,0,0,0,0,2052-01-03 12:00:00,0,0,0
2424,24,0,0,0,0,0,3,0,0,0,0,2052-01-03 12:00:00,0,0,0
2425,25,0,0,0,0,0,1,0,0,0,0,2052-01-03 12:00:00,0,0,0
2426,26,0,0,0,0,0,1,0,0,0,0,2052-01-03 12:00:00,0,0,0
2427,27,0,0,1,0,0,0,0,0,0,32,2052-01-03 12:00:00,0,0,0
2428,28,0,0,0,0,0,1,0,0,0,4,2052-01-03 12:00:00,0,0,0
2429,29,0,0,0,0,0,1,0,3,0,0,2052-01-03 12:00:00,0,0,0
2430,30,0,0,0,0,0,1,0,0,0,0,2052-01-03 12:00:00,0,0,0
2431,31,0,0,0,0,0,0,0,0,0,408,2052-01-03 12:00:00,0,0,0
2432,32,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2433,33,0,1,0,0,0,1,0,0,0,444,2052-01-03 12:00:00,0,0,0
2434,34,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2435,35,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2436,36,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2437,37,0,0,0,0,0,0,0,0,0,93,2052-01-03 12:00:00,0,0,0
2438,38,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2439,39,0,0,0,0,0,0,0,0,0,0,2052-01-03 12:00:00,0,0,0
2440,0,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2441,1,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2442,2,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2443,3,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2444,4,1,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,666
2445,5,1,2,0,1,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,560
2446,6,2,0,1,0,0,0,0,1,0,0,2052-07-04 03:00:00,0,708,0
2447,7,8,3,1,0,2,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2448,8,14,5,1,0,0,3,0,1,0,0,2052-07-04 03:00:00,0,0,0
2449,9,18,9,2,0,0,0,0,2,0,84,2052-07-04 03:00:00,0,0,0
2450,10,22,16,0,0,0,1,0,1,0,490,2052-07-04 03:00:00,0,165,56
2451,11,5,4,1,0,0,1,0,1,0,199,2052-07-04 03:00:00,0,318,101
2452,12,11,3,1,0,1,3,0,1,0,77,2052-07-04 03:00:00,0,0,0
2453,13,0,2,0,0,0,0,0,6,0,168,2052-07-04 03:00:00,0,123,27
2454,14,0,0,0,2,0,1,0,1,0,4,2052-07-04 03:00:00,0,71,0
2455,15,0,0,0,0,0,1,0,0,0,0,2052-07-04 03:00:00,0,0,0
2456,16,0,2,1,0,0,0,0,0,0,47,2052-07-04 03:00:00,0,146,0
2457,17,0,0,0,0,2,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2458,18,0,0,1,0,2,5,0,1,0,0,2052-07-04 03:00:00,0,0,0
2459,19,0,0,1,2,1,6,0,2,0,0,2052-07-04 03:00:00,0,0,0
2460,20,0,0,2,1,0,0,0,1,0,0,2052-07-04 03:00:00,0,0,0
2461,21,0,0,0,0,0,3,0,0,0,74,2052-07-04 03:00:00,0,0,0
2462,22,0,0,0,0,3,5,0,0,0,0,2052-07-04 03:00:00,0,0,0
2463,23,0,0,0,0,2,3,0,0,0,0,2052-07-04 03:00:00,0,0,0
2464,24,0,0,0,0,0,2,0,0,0,0,2052-07-04 03:00:00,0,0,0
2465,25,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2466,26,0,0,1,0,0,1,0,0,0,0,2052-07-04 03:00:00,0,0,0
2467,27,0,0,0,0,1,0,0,0,0,23,2052-07-04 03:00:00,0,0,0
2468,28,0,1,0,0,0,0,0,1,0,9,2052-07-04 03:00:00,0,0,0
2469,29,0,1,0,0,0,1,0,2,0,0,2052-07-04 03:00:00,0,0,0
2470,30,0,0,0,0,1,1,0,0,0,0,2052-07-04 03:00:00,0,0,0
2471,31,0,1,0,0,0,0,0,0,0,422,2052-07-04 03:00:00,0,0,0
2472,32,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2473,33,0,0,0,0,0,0,0,0,0,447,2052-07-04 03:00:00,0,0,0
2474,34,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2475,35,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2476,36,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2477,37,0,0,0,0,0,0,0,0,0,90,2052-07-04 03:00:00,0,0,0
2478,38,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2479,39,0,0,0,0,0,0,0,0,0,0,2052-07-04 03:00:00,0,0,0
2480,0,1,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2481,1,1,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2482,2,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2483,3,2,0,0,0,0,1,0,0,0,0,2053-01-02 18:00:00,0,0,0
2484,4,0,0,0,1,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,660
2485,5,2,0,2,0,1,0,0,0,0,0,2053-01-02 18:00:00,0,0,564
2486,6,3,2,0,1,0,0,0,0,0,0,2053-01-02 18:00:00,0,707,0
2487,7,9,1,1,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2488,8,7,1,2,0,0,1,0,1,0,0,2053-01-02 18:00:00,0,0,0
2489,9,19,9,2,0,0,1,0,2,1,76,2053-01-02 18:00:00,0,0,0
2490,10,35,8,3,0,0,0,0,7,0,494,2053-01-02 18:00:00,0,159,55
2491,11,5,5,0,0,0,1,0,0,0,196,2053-01-02 18:00:00,0,315,110
2492,12,5,2,1,0,0,0,0,1,0,87,2053-01-02 18:00:00,0,0,0
2493,13,2,5,0,0,0,0,0,7,0,182,2053-01-02 18:00:00,0,140,26
2494,14,0,2,1,0,0,0,0,4,0,7,2053-01-02 18:00:00,0,72,0
2495,15,0,0,0,0,1,1,0,1,0,0,2053-01-02 18:00:00,0,0,0
2496,16,1,1,0,0,0,0,0,1,0,43,2053-01-02 18:00:00,0,146,0
2497,17,0,0,1,0,3,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2498,18,0,0,0,0,1,4,0,0,1,0,2053-01-02 18:00:00,0,0,0
2499,19,0,0,0,0,4,5,0,2,0,0,2053-01-02 18:00:00,0,0,0
2500,20,0,0,0,0,1,5,0,0,0,0,2053-01-02 18:00:00,0,0,0
2501,21,0,0,0,1,2,3,0,0,0,72,2053-01-02 18:00:00,0,0,0
2502,22,0,2,0,0,2,4,0,0,0,0,2053-01-02 18:00:00,0,0,0
2503,23,0,0,0,0,0,1,0,1,0,0,2053-01-02 18:00:00,0,0,0
2504,24,0,0,0,0,0,1,0,0,0,0,2053-01-02 18:00:00,0,0,0
2505,25,0,0,0,0,0,1,0,0,0,0,2053-01-02 18:00:00,0,0,0
2506,26,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2507,27,0,0,0,0,0,0,0,0,0,27,2053-01-02 18:00:00,0,0,0
2508,28,0,0,0,0,0,0,0,0,0,4,2053-01-02 18:00:00,0,0,0
2509,29,0,1,0,0,0,0,0,1,0,0,2053-01-02 18:00:00,0,0,0
2510,30,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2511,31,0,0,0,0,0,0,0,0,0,423,2053-01-02 18:00:00,0,0,0
2512,32,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2513,33,0,0,0,0,0,1,0,0,0,445,2053-01-02 18:00:00,0,0,0
2514,34,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2515,35,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2516,36,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2517,37,0,0,0,0,0,0,0,0,0,100,2053-01-02 18:00:00,0,0,0
2518,38,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2519,39,0,0,0,0,0,0,0,0,0,0,2053-01-02 18:00:00,0,0,0
2520,0,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2521,1,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2522,2,1,0,1,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2523,3,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2524,4,1,0,0,1,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,663
2525,5,2,0,0,0,0,2,0,0,0,0,2053-07-04 09:00:00,0,0,554
2526,6,0,1,0,1,0,0,0,0,0,0,2053-07-04 09:00:00,0,710,0
2527,7,5,2,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2528,8,11,8,1,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2529,9,22,7,3,0,0,0,0,6,2,77,2053-07-04 09:00:00,0,0,0
2530,10,32,20,3,1,2,0,0,0,0,493,2053-07-04 09:00:00,0,158,58
2531,11,7,9,2,1,0,0,0,3,0,192,2053-07-04 09:00:00,0,311,106
2532,12,3,3,2,0,0,1,0,0,0,88,2053-07-04 09:00:00,0,0,0
2533,13,1,1,0,0,1,1,0,1,0,184,2053-07-04 09:00:00,0,135,26
2534,14,0,2,0,0,2,1,0,0,0,6,2053-07-04 09:00:00,0,72,0
2535,15,0,0,0,0,0,3,0,0,0,0,2053-07-04 09:00:00,0,0,0
2536,16,2,0,0,0,0,1,0,1,0,45,2053-07-04 09:00:00,0,152,0
2537,17,0,0,1,0,1,2,0,0,0,0,2053-07-04 09:00:00,0,0,0
2538,18,1,0,0,0,2,6,0,1,0,0,2053-07-04 09:00:00,0,0,0
2539,19,0,0,1,1,5,7,0,5,0,0,2053-07-04 09:00:00,0,0,0
2540,20,0,0,0,0,0,4,0,1,0,0,2053-07-04 09:00:00,0,0,0
2541,21,0,0,0,0,1,0,0,0,0,78,2053-07-04 09:00:00,0,0,0
2542,22,0,3,0,0,3,7,0,0,0,0,2053-07-04 09:00:00,0,0,0
2543,23,1,1,0,0,1,1,0,1,0,0,2053-07-04 09:00:00,0,0,0
2544,24,0,0,0,0,0,2,0,0,0,0,2053-07-04 09:00:00,0,0,0
2545,25,0,0,0,0,1,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2546,26,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2547,27,0,0,0,0,0,0,0,0,0,27,2053-07-04 09:00:00,0,0,0
2548,28,0,0,0,0,0,0,0,0,0,10,2053-07-04 09:00:00,0,0,0
2549,29,0,1,0,0,0,1,0,2,0,0,2053-07-04 09:00:00,0,0,0
2550,30,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2551,31,0,0,0,0,0,1,0,0,0,427,2053-07-04 09:00:00,0,0,0
2552,32,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2553,33,0,0,0,0,0,0,0,0,0,446,2053-07-04 09:00:00,0,0,0
2554,34,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2555,35,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2556,36,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2557,37,0,0,0,0,0,0,0,0,0,99,2053-07-04 09:00:00,0,0,0
2558,38,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2559,39,0,0,0,0,0,0,0,0,0,0,2053-07-04 09:00:00,0,0,0
2560,0,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2561,1,1,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2562,2,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2563,3,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2564,4,2,0,0,0,2,0,0,0,0,0,2054-01-03 00:00:00,0,0,664
2565,5,0,0,0,0,1,0,0,0,0,0,2054-01-03 00:00:00,0,0,560
2566,6,0,1,0,0,0,0,1,0,0,0,2054-01-03 00:00:00,0,716,0
2567,7,5,3,1,0,0,0,0,1,0,0,2054-01-03 00:00:00,0,0,0
2568,8,9,3,0,0,0,1,0,0,0,0,2054-01-03 00:00:00,0,0,0
2569,9,23,15,2,0,0,0,0,4,0,80,2054-01-03 00:00:00,0,0,0
2570,10,35,9,3,0,1,0,0,4,0,505,2054-01-03 00:00:00,1,156,55
2571,11,6,6,2,0,1,0,0,1,0,201,2054-01-03 00:00:00,0,309,109
2572,12,7,1,1,0,1,2,0,0,0,82,2054-01-03 00:00:00,0,0,0
2573,13,1,1,0,0,0,0,0,1,0,176,2054-01-03 00:00:00,0,131,30
2574,14,1,2,0,1,0,0,0,3,0,6,2054-01-03 00:00:00,0,71,0
2575,15,0,0,0,0,1,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2576,16,0,1,0,0,1,0,0,1,0,45,2054-01-03 00:00:00,0,149,0
2577,17,0,0,0,1,1,2,0,0,0,0,2054-01-03 00:00:00,0,0,0
2578,18,0,1,0,0,3,5,0,2,0,0,2054-01-03 00:00:00,0,0,0
2579,19,0,2,0,0,5,3,0,7,0,0,2054-01-03 00:00:00,0,0,0
2580,20,0,0,1,0,3,1,0,1,0,0,2054-01-03 00:00:00,0,0,0
2581,21,0,0,0,0,2,7,0,1,0,74,2054-01-03 00:00:00,0,0,0
2582,22,0,1,0,0,0,8,0,0,0,0,2054-01-03 00:00:00,0,0,0
2583,23,0,0,1,0,0,1,0,0,0,0,2054-01-03 00:00:00,0,0,0
2584,24,0,0,0,0,1,0,0,1,0,0,2054-01-03 00:00:00,0,0,0
2585,25,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2586,26,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2587,27,0,0,0,0,0,0,0,0,0,27,2054-01-03 00:00:00,0,0,0
2588,28,0,0,0,0,0,0,0,0,0,15,2054-01-03 00:00:00,0,0,0
2589,29,1,0,0,0,0,0,0,2,0,0,2054-01-03 00:00:00,0,0,0
2590,30,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2591,31,0,0,0,0,0,1,0,0,0,434,2054-01-03 00:00:00,0,0,0
2592,32,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2593,33,0,0,0,0,0,0,0,0,0,439,2054-01-03 00:00:00,0,0,0
2594,34,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2595,35,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2596,36,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2597,37,0,0,0,0,0,0,0,1,0,92,2054-01-03 00:00:00,0,0,0
2598,38,0,0,1,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2599,39,0,0,0,0,0,0,0,0,0,0,2054-01-03 00:00:00,0,0,0
2600,0,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2601,1,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2602,2,1,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2603,3,1,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2604,4,2,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,662
2605,5,1,1,0,1,1,0,0,0,0,0,2054-07-04 15:00:00,0,0,551
2606,6,0,1,0,1,1,0,0,0,0,0,2054-07-04 15:00:00,0,713,0
2607,7,5,6,1,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2608,8,6,2,0,0,0,0,0,1,0,0,2054-07-04 15:00:00,0,0,0
2609,9,21,10,2,0,0,2,0,2,1,81,2054-07-04 15:00:00,0,0,0
2610,10,34,15,4,0,1,0,0,3,0,499,2054-07-04 15:00:00,0,153,49
2611,11,8,9,1,0,0,0,0,1,0,198,2054-07-04 15:00:00,0,319,107
2612,12,8,10,1,0,0,0,0,0,0,71,2054-07-04 15:00:00,0,0,0
2613,13,0,2,1,0,0,0,0,1,0,187,2054-07-04 15:00:00,0,136,23
2614,14,0,0,0,0,0,3,0,2,0,7,2054-07-04 15:00:00,0,73,0
2615,15,0,0,2,0,0,1,0,0,0,0,2054-07-04 15:00:00,0,0,0
2616,16,0,0,0,0,1,2,0,2,0,45,2054-07-04 15:00:00,0,144,0
2617,17,1,1,1,1,1,4,0,1,0,0,2054-07-04 15:00:00,0,0,0
2618,18,0,0,1,0,2,3,0,0,0,0,2054-07-04 15:00:00,0,0,0
2619,19,0,0,0,0,1,10,0,4,0,0,2054-07-04 15:00:00,0,0,0
2620,20,0,0,1,0,3,5,0,0,0,0,2054-07-04 15:00:00,0,0,0
2621,21,0,0,0,1,0,3,0,1,0,74,2054-07-04 15:00:00,0,0,0
2622,22,0,0,1,0,2,3,0,0,0,0,2054-07-04 15:00:00,0,0,0
2623,23,0,0,0,0,0,4,0,0,0,0,2054-07-04 15:00:00,0,0,0
2624,24,0,0,0,0,0,1,0,0,0,0,2054-07-04 15:00:00,0,0,0
2625,25,0,0,0,0,0,0,0,1,0,0,2054-07-04 15:00:00,0,0,0
2626,26,0,0,2,0,1,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2627,27,0,0,0,0,0,1,0,0,0,17,2054-07-04 15:00:00,0,0,0
2628,28,0,0,0,0,0,0,0,0,0,5,2054-07-04 15:00:00,0,0,0
2629,29,0,0,0,0,2,1,0,0,0,0,2054-07-04 15:00:00,0,0,0
2630,30,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2631,31,0,0,0,0,0,0,0,0,0,440,2054-07-04 15:00:00,0,0,0
2632,32,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2633,33,0,0,0,0,0,0,0,0,0,444,2054-07-04 15:00:00,0,0,0
2634,34,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2635,35,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2636,36,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2637,37,0,0,0,0,0,0,0,0,0,101,2054-07-04 15:00:00,0,0,0
2638,38,0,0,1,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2639,39,0,0,0,0,0,0,0,0,0,0,2054-07-04 15:00:00,0,0,0
2640,0,0,0,0,0,0,0,0,0,0,0,2055-01-03 06:00:00,0,0,0
2641,1,0,0,0,0,0,0,0,0,0,0,2055-01-03 06:00:00,0,0,0
2642,2,1,1,0,0,0,0,0,0,0,0,2055-01-03 06:00:00,0,0,0
2643,3,1,0,0,0,0,0,1,0,0,0,2055-01-03 06:00:00,0,0,0
2644,4,1,0,0,0,0,0,0,0,0,0,2055-01-03 06:00:00,0,0,663
2645,5,1,0,0,1,0,0,0,0,0,0,2055-01-03 06:00:00,0,0,561
2646,6,2,1,2,1,0,0,0,0,0,0,2055-01-03 06:00:00,0,706,0
2647,7,7,2,0,0,1,0,0,0,1,0,2055-01-03 06:00:00,0,0,0
2648,8,11,0,1,1,0,0,0,0,0,0,2055-01-03 06:00:00,0,0,0
2649,9,17,8,0,0,0,0,0,2,0,78,2055-01-03 06:00:00,0,0,0
2650,10,28,12,0,1,1,0,0,1,0,497,2055-01-03 06:00:00,1,161,54
2651,11,9,5,0,0,0,0,0,1,0,195,2055-01-03 06:00:00,0,315,107
2652,12,12,5,0,0,2,0,0,2,0,78,2055-01-03 06:00:00,0,0,0
