Species,Year,Altitude,Population
B,2084,740.9722222222222,67.82217201798268
B,2084,792.3611111111111,71.78074008661599
B,2084,843.75,73.36281168095798
B,2084,895.1388888888888,78.64983852347932
B,2084,946.5277777777777,95.34870858815967
B,2084,997.9166666666666,85.7001489185596
B,2084,1049.3055555555557,57.55771918136809
B,2084,1100.6944444444443,26.16426386229392
B,2084,1152.0833333333333,25.46903574947427
B,2084,1203.4722222222222,19.821823959328068
B,2084,1254.8611111111109,14.606391355644751
B,2084,1306.25,10.890926395044364
B,2084,1357.6388888888887,12.791722240040988
B,2084,1409.0277777777778,23.52060503598438
B,2084,1460.4166666666665,36.42574090019171
B,2084,1511.8055555555557,32.205035471147184
B,2084,1563.1944444444443,17.98018479323687
B,2084,1614.583333333333,9.670731019976285
B,2084,1665.9722222222222,9.296093271357659
B,2084,1717.3611111111109,6.361537531825802
B,2084,1768.75,2.9156095814582894
B,2084,1820.1388888888887,1.4735011590802272
B,2084,1871.5277777777778,1.4026329851643458
B,2084,1922.9166666666665,1.6163873382355984
B,2084,1974.3055555555557,1.507127221030829
B,2085,175.69444444444446,4.315366724620141
B,2085,227.08333333333331,12.279107519484704
B,2085,278.4722222222222,17.701285239289298
B,2085,329.8611111111111,22.988572760132477
B,2085,381.25,32.992639221869894
B,2085,432.6388888888889,39.99362895458505
B,2085,484.0277777777777,46.03868461567522
B,2085,535.4166666666666,47.779868031713164
B,2085,586.8055555555555,48.69633216087878
B,2085,638.1944444444445,51.063205478044345
B,2085,689.5833333333333,59.69798434741348
B,2085,740.9722222222222,67.60625941803688
B,2085,792.3611111111111,71.75050606312543
B,2085,843.75,74.06631696651384
B,2085,895.1388888888888,79.41718196233757
B,2085,946.5277777777777,95.90976330730041
B,2085,997.9166666666666,85.75599528373228
B,2085,1049.3055555555557,57.665841062891836
B,2085,1100.6944444444443,26.399971504448818
B,2085,1152.0833333333333,25.586810914382703
B,2085,1203.4722222222222,19.887521643218534
B,2085,1254.8611111111109,14.658031477235362
B,2085,1306.25,10.925483498835986
B,2085,1357.6388888888887,12.827621973098237
B,2085,1409.0277777777778,23.577414654797597
B,2085,1460.4166666666665,36.49917164920403
B,2085,1511.8055555555557,32.24476814546265
B,2085,1563.1944444444443,18.025004155812788
B,2085,1614.583333333333,9.662724489062587
B,2085,1665.9722222222222,9.284399545309748
B,2085,1717.3611111111109,6.352845669437475
B,2085,1768.75,2.911345360002469
B,2085,1820.1388888888887,1.4710439511900526
B,2085,1871.5277777777778,1.4004907082285944
B,2085,1922.9166666666665,1.6136920043024796
B,2085,1974.3055555555557,1.5042521398417383
B,2086,175.69444444444446,4.3040982574310815
B,2086,227.08333333333331,12.56061559754793
B,2086,278.4722222222222,18.852300483221764
B,2086,329.8611111111111,24.782247108401403
B,2086,381.25,34.31877710682327
B,2086,432.6388888888889,41.547984147472086
B,2086,484.0277777777777,48.14237931654822
B,2086,535.4166666666666,49.20670884161899
B,2086,586.8055555555555,48.95347556912588
B,2086,638.1944444444445,50.790382464941395
B,2086,689.5833333333333,59.237764642864654
B,2086,740.9722222222222,67.2890376584343
B,2086,792.3611111111111,71.65819430454411
B,2086,843.75,74.3336563145664
B,2086,895.1388888888888,79.70592358080769
B,2086,946.5277777777777,96.13121000609671
B,2086,997.9166666666666,85.7534657349401
B,2086,1049.3055555555557,57.699917279374624
B,2086,1100.6944444444443,26.564578155908166
B,2086,1152.0833333333333,25.74707284906699
B,2086,1203.4722222222222,19.929774654189362
B,2086,1254.8611111111109,14.673572108792388
B,2086,1306.25,10.913319362946094
B,2086,1357.6388888888887,12.811103877998969
B,2086,1409.0277777777778,23.572597133272563
B,2086,1460.4166666666665,36.471718739771205
B,2086,1511.8055555555557,32.22035283398381
B,2086,1563.1944444444443,18.002165702920628
B,2086,1614.583333333333,9.656680437639753
B,2086,1665.9722222222222,9.27471142886346
B,2086,1717.3611111111109,6.346254112462307
B,2086,1768.75,2.9092662491750274
B,2086,1820.1388888888887,1.4709028888400213
B,2086,1871.5277777777778,1.4008241452704533
B,2086,1922.9166666666665,1.6136990264876352
B,2086,1974.3055555555557,1.504422046995153
B,2087,175.69444444444446,4.684864437622832
B,2087,227.08333333333331,13.509606613978331
B,2087,278.4722222222222,19.838221543371617
B,2087,329.8611111111111,25.237488555037572
B,2087,381.25,34.56787403715206
B,2087,432.6388888888889,41.748694882062296
B,2087,484.0277777777777,48.66373448657085
B,2087,535.4166666666666,49.18616194244611
B,2087,586.8055555555555,48.58236781442218
B,2087,638.1944444444445,50.58246464248051
B,2087,689.5833333333333,59.523161152036124
B,2087,740.9722222222222,67.30150662641032
B,2087,792.3611111111111,71.53167196778337
B,2087,843.75,74.35573790410409
B,2087,895.1388888888888,79.76582391119018
B,2087,946.5277777777777,96.25930746066908
B,2087,997.9166666666666,85.79929789016781
B,2087,1049.3055555555557,57.799597561059315
B,2087,1100.6944444444443,26.722616073437944
B,2087,1152.0833333333333,25.873751768646027
B,2087,1203.4722222222222,19.903937801551557
B,2087,1254.8611111111109,14.64954246224154
B,2087,1306.25,10.910346225414965
B,2087,1357.6388888888887,12.806703757150085
B,2087,1409.0277777777778,23.577608937241173
B,2087,1460.4166666666665,36.460627670910725
B,2087,1511.8055555555557,32.206119047058614
B,2087,1563.1944444444443,17.990235001723395
B,2087,1614.583333333333,9.65003442759592
B,2087,1665.9722222222222,9.264381414332474
B,2087,1717.3611111111109,6.339030631114599
B,2087,1768.75,2.906561003902558
B,2087,1820.1388888888887,1.4701150648654024
B,2087,1871.5277777777778,1.400464686753112
B,2087,1922.9166666666665,1.6129491688201651
B,2087,1974.3055555555557,1.5037359597781328
B,2088,175.69444444444446,4.80010492245138
B,2088,227.08333333333331,13.834230756285509
B,2088,278.4722222222222,20.078967178918997
B,2088,329.8611111111111,24.88871236476907
B,2088,381.25,33.8034103391426
B,2088,432.6388888888889,40.44681862993426
B,2088,484.0277777777777,46.923307499957346
B,2088,535.4166666666666,47.59569517561859
B,2088,586.8055555555555,47.94381465022489
B,2088,638.1944444444445,50.66670244782174
B,2088,689.5833333333333,60.42207102942171
B,2088,740.9722222222222,68.04615449205069
B,2088,792.3611111111111,71.94032211387461
B,2088,843.75,74.45853200620138
B,2088,895.1388888888888,79.90227657800203
B,2088,946.5277777777777,96.51607212211316
B,2088,997.9166666666666,85.82618687630732
B,2088,1049.3055555555557,57.86070240421515
B,2088,1100.6944444444443,26.824892364801084
B,2088,1152.0833333333333,25.935674163396683
B,2088,1203.4722222222222,19.928047041676507
B,2088,1254.8611111111109,14.654578942349321
B,2088,1306.25,10.899507435698832
B,2088,1357.6388888888887,12.787900536116418
B,2088,1409.0277777777778,23.580843873554983
B,2088,1460.4166666666665,36.446358403053225
B,2088,1511.8055555555557,32.19008749991932
B,2088,1563.1944444444443,17.97554010369745
B,2088,1614.583333333333,9.6435158995173
B,2088,1665.9722222222222,9.254160311582625
B,2088,1717.3611111111109,6.331952137724821
B,2088,1768.75,2.904036559910265
B,2088,1820.1388888888887,1.469532665222435
B,2088,1871.5277777777778,1.4003259645740256
B,2088,1922.9166666666665,1.6124444505963191
B,2088,1974.3055555555557,1.503335667728455
B,2089,175.69444444444446,4.8413755395020575
B,2089,227.08333333333331,13.91183468177553
B,2089,278.4722222222222,19.831779977426894
B,2089,329.8611111111111,24.082408338868547
B,2089,381.25,32.91948454885261
B,2089,432.6388888888889,39.83021156608303
B,2089,484.0277777777777,46.23789357643325
B,2089,535.4166666666666,47.24110595563534
B,2089,586.8055555555555,48.22284427236764
B,2089,638.1944444444445,51.23530432145728
B,2089,689.5833333333333,61.02385218022015
B,2089,740.9722222222222,68.58914558563043
B,2089,792.3611111111111,72.38494932137947
B,2089,843.75,74.4873834074439
B,2089,895.1388888888888,80.09777382859689
B,2089,946.5277777777777,96.64874878827673
B,2089,997.9166666666666,85.88572854110825
B,2089,1049.3055555555557,58.02320013667164
B,2089,1100.6944444444443,27.147462229848234
B,2089,1152.0833333333333,26.21450696502979
B,2089,1203.4722222222222,20.115972607105952
B,2089,1254.8611111111109,14.779796344280442
B,2089,1306.25,10.928337996366682
B,2089,1357.6388888888887,12.851428662084743
B,2089,1409.0277777777778,23.58063403287848
B,2089,1460.4166666666665,36.427698668677145
B,2089,1511.8055555555557,32.17031174185674
B,2089,1563.1944444444443,17.961705827173258
B,2089,1614.583333333333,9.636701770065873
B,2089,1665.9722222222222,9.243614666114913
B,2089,1717.3611111111109,6.324567032151191
B,2089,1768.75,2.9012095281335757
B,2089,1820.1388888888887,1.4686393490290852
B,2089,1871.5277777777778,1.3998438713804364
B,2089,1922.9166666666665,1.6115458627814112
B,2089,1974.3055555555557,1.5024402184149828
B,2090,175.69444444444446,4.950285532058551
B,2090,227.08333333333331,13.720410230005225
B,2090,278.4722222222222,19.061271406874226
B,2090,329.8611111111111,23.292211632501832
B,2090,381.25,32.93788777944657
B,2090,432.6388888888889,39.7434954225084
B,2090,484.0277777777777,45.97233016931749
B,2090,535.4166666666666,46.834932597341556
B,2090,586.8055555555555,48.26375119973302
B,2090,638.1944444444445,51.38275206508457
B,2090,689.5833333333333,61.32208596639669
B,2090,740.9722222222222,68.8082784338473
B,2090,792.3611111111111,72.57285166398466
B,2090,843.75,74.52175378221096
B,2090,895.1388888888888,80.26020135986447
B,2090,946.5277777777777,96.74646090846225
B,2090,997.9166666666666,86.07296301196457
B,2090,1049.3055555555557,58.195065332898764
B,2090,1100.6944444444443,27.49272064012933
B,2090,1152.0833333333333,26.52570430746897
B,2090,1203.4722222222222,20.210486678668175
B,2090,1254.8611111111109,14.842210351655563
B,2090,1306.25,10.958004076584352
B,2090,1357.6388888888887,12.913099262340038
B,2090,1409.0277777777778,23.59471332894562
B,2090,1460.4166666666665,36.42815540479978
B,2090,1511.8055555555557,32.165987390768535
B,2090,1563.1944444444443,17.947394053254353
B,2090,1614.583333333333,9.630563871924103
B,2090,1665.9722222222222,9.23373079467406
B,2090,1717.3611111111109,6.3179133244352
B,2090,1768.75,2.8992303732799476
B,2090,1820.1388888888887,1.46867390683337
B,2090,1871.5277777777778,1.4003878254138258
B,2090,1922.9166666666665,1.6118361847596163
B,2090,1974.3055555555557,1.503062514417929
B,2091,175.69444444444446,4.760212368618581
B,2091,227.08333333333331,13.20429842356247
B,2091,278.4722222222222,18.49517114883194
B,2091,329.8611111111111,22.963850552109832
B,2091,381.25,32.6815447699355
B,2091,432.6388888888889,39.92822652518312
B,2091,484.0277777777777,47.27142666471235
B,2091,535.4166666666666,48.37925831210434
B,2091,586.8055555555555,48.86736254089359
B,2091,638.1944444444445,51.18745539270909
B,2091,689.5833333333333,61.23485602419337
B,2091,740.9722222222222,69.03624137854426
B,2091,792.3611111111111,72.75427836520645
B,2091,843.75,74.61210696875095
B,2091,895.1388888888888,80.40185410682882
B,2091,946.5277777777777,96.82336459878941
B,2091,997.9166666666666,86.14372693470683
B,2091,1049.3055555555557,58.18979218893396
B,2091,1100.6944444444443,27.509464557789375
B,2091,1152.0833333333333,26.550590469847236
B,2091,1203.4722222222222,20.252652748185145
B,2091,1254.8611111111109,14.877477930521458
B,2091,1306.25,10.939613015856601
B,2091,1357.6388888888887,12.884351431603319
B,2091,1409.0277777777778,23.560729151671726
B,2091,1460.4166666666665,36.364094043044986
B,2091,1511.8055555555557,32.10975133868032
B,2091,1563.1944444444443,17.933845475922627
B,2091,1614.583333333333,9.621998159082448
B,2091,1665.9722222222222,9.221355993311226
B,2091,1717.3611111111109,6.308672942814936
B,2091,1768.75,2.8944192918315252
B,2091,1820.1388888888887,1.4656712503007086
B,2091,1871.5277777777778,1.3975681549960126
B,2091,1922.9166666666665,1.6082291459463605
B,2091,1974.3055555555557,1.4987034305846096
B,2092,175.69444444444446,4.51501484112569
B,2092,227.08333333333331,12.713642037226686
B,2092,278.4722222222222,17.875863417678826
B,2092,329.8611111111111,22.441194018969238
B,2092,381.25,32.899175006364906
B,2092,432.6388888888889,40.50584887762146
B,2092,484.0277777777777,48.15809937686383
B,2092,535.4166666666666,49.08102492135617
B,2092,586.8055555555555,49.13237862761409
B,2092,638.1944444444445,51.02658816663241
B,2092,689.5833333333333,61.10991508755283
B,2092,740.9722222222222,68.93287823039466
B,2092,792.3611111111111,72.7391525890197
B,2092,843.75,75.04826633385146
B,2092,895.1388888888888,81.08902342680662
B,2092,946.5277777777777,97.17822837974707
B,2092,997.9166666666666,86.14545762664001
B,2092,1049.3055555555557,58.240912882891884
B,2092,1100.6944444444443,27.57889832314869
B,2092,1152.0833333333333,26.601761246053513
B,2092,1203.4722222222222,20.364054871591343
B,2092,1254.8611111111109,14.97620432150903
B,2092,1306.25,10.98772820434348
B,2092,1357.6388888888887,12.936842234988235
B,2092,1409.0277777777778,23.809679688078333
B,2092,1460.4166666666665,36.679835610172766
B,2092,1511.8055555555557,32.361044342518625
B,2092,1563.1944444444443,17.923230051459615
B,2092,1614.583333333333,9.627704140204957
B,2092,1665.9722222222222,9.223559153441515
B,2092,1717.3611111111109,6.314765190614616
B,2092,1768.75,2.906330415018725
B,2092,1820.1388888888887,1.4807069149759406
B,2092,1871.5277777777778,1.4147210522303162
B,2092,1922.9166666666665,1.6277697883691897
B,2092,1974.3055555555557,1.523935307610322
B,2093,175.69444444444446,4.341795860843991
B,2093,227.08333333333331,12.448401706606122
B,2093,278.4722222222222,17.794405433999984
B,2093,329.8611111111111,22.933824465197933
B,2093,381.25,33.464707310396015
B,2093,432.6388888888889,40.22225370357988
B,2093,484.0277777777777,47.61001468348393
B,2093,535.4166666666666,48.87317486649616
B,2093,586.8055555555555,49.742981146698284
B,2093,638.1944444444445,51.72119343859286
B,2093,689.5833333333333,61.54856616250466
B,2093,740.9722222222222,68.7162495718559
B,2093,792.3611111111111,72.61879112794816
B,2093,843.75,75.36913317340256
B,2093,895.1388888888888,81.70450875777733
B,2093,946.5277777777777,97.49142604418138
B,2093,997.9166666666666,86.09900220760272
B,2093,1049.3055555555557,58.20829090450336
B,2093,1100.6944444444443,27.647863074549154
B,2093,1152.0833333333333,26.652619872870623
B,2093,1203.4722222222222,20.462351530457276
B,2093,1254.8611111111109,15.073033645860486
B,2093,1306.25,11.050351295270582
B,2093,1357.6388888888887,12.996810837996424
B,2093,1409.0277777777778,24.054260926347734
B,2093,1460.4166666666665,36.98727476362434
B,2093,1511.8055555555557,32.6220149432766
B,2093,1563.1944444444443,17.983359766476635
B,2093,1614.583333333333,9.634743814583965
B,2093,1665.9722222222222,9.227765366617463
B,2093,1717.3611111111109,6.322702428826984
B,2093,1768.75,2.918367389604861
B,2093,1820.1388888888887,1.495891388218316
B,2093,1871.5277777777778,1.432039664401705
B,2093,1922.9166666666665,1.6475083743042065
B,2093,1974.3055555555557,1.5494445705153654
B,2094,175.69444444444446,4.410214933313836
B,2094,227.08333333333331,12.622219621550943
B,2094,278.4722222222222,18.166391197682863
B,2094,329.8611111111111,23.05498347572181
B,2094,381.25,33.15824068022645
B,2094,432.6388888888889,39.480595147192446
B,2094,484.0277777777777,46.85989470445602
B,2094,535.4166666666666,49.03750146649698
B,2094,586.8055555555555,50.436506649555845
B,2094,638.1944444444445,52.432743401596376
B,2094,689.5833333333333,62.066533687129095
B,2094,740.9722222222222,69.12055947670274
B,2094,792.3611111111111,72.80293350768699
B,2094,843.75,75.46625344969625
B,2094,895.1388888888888,81.98308821665574
B,2094,946.5277777777777,97.59156048265478
B,2094,997.9166666666666,86.14039400551592
B,2094,1049.3055555555557,58.28058239790799
B,2094,1100.6944444444443,27.74194612147937
B,2094,1152.0833333333333,26.75954953375602
B,2094,1203.4722222222222,20.671270998591936
B,2094,1254.8611111111109,15.22819006698132
B,2094,1306.25,11.084574933167747
B,2094,1357.6388888888887,13.065419308799928
B,2094,1409.0277777777778,24.21655791702709
B,2094,1460.4166666666665,37.16892390199868
B,2094,1511.8055555555557,32.76620760699006
B,2094,1563.1944444444443,18.02361513633678
B,2094,1614.583333333333,9.622237377019035
B,2094,1665.9722222222222,9.209251973047106
B,2094,1717.3611111111109,6.308005369201269
B,2094,1768.75,2.913635576035185
B,2094,1820.1388888888887,1.4930169059058325
B,2094,1871.5277777777778,1.4293618904150915
B,2094,1922.9166666666665,1.6440749947186535
B,2094,1974.3055555555557,1.5453414122182636
B,2095,175.69444444444446,4.504097982250934
B,2095,227.08333333333331,12.730306820751137
B,2095,278.4722222222222,17.991199730617783
B,2095,329.8611111111111,22.441701031824543
B,2095,381.25,32.91825566156849
B,2095,432.6388888888889,39.74509055565483
B,2095,484.0277777777777,47.87591840013207
B,2095,535.4166666666666,50.62181454506725
B,2095,586.8055555555555,51.47127419018117
B,2095,638.1944444444445,52.717090602843506
B,2095,689.5833333333333,62.309298639683355
B,2095,740.9722222222222,69.35218974924986
B,2095,792.3611111111111,72.80569378634921
B,2095,843.75,75.35131276331587
B,2095,895.1388888888888,81.96262142214766
B,2095,946.5277777777777,97.56859864816064
B,2095,997.9166666666666,86.19197903266728
B,2095,1049.3055555555557,58.39233739319135
B,2095,1100.6944444444443,27.893520427426512
B,2095,1152.0833333333333,26.836595711256354
B,2095,1203.4722222222222,20.82812024377316
B,2095,1254.8611111111109,15.362795676309261
B,2095,1306.25,11.145788918567034
B,2095,1357.6388888888887,13.162074913807885
B,2095,1409.0277777777778,24.44135610007797
B,2095,1460.4166666666665,37.433958920469856
B,2095,1511.8055555555557,33.0043976436413
B,2095,1563.1944444444443,18.020273411902163
B,2095,1614.583333333333,9.639966911618988
B,2095,1665.9722222222222,9.23630880929704
B,2095,1717.3611111111109,6.334789872037546
B,2095,1768.75,2.911509040028148
B,2095,1820.1388888888887,1.4929641127794686
B,2095,1871.5277777777778,1.429807444666353
B,2095,1922.9166666666665,1.6442616830362051
B,2095,1974.3055555555557,1.5458640824705874
B,2096,175.69444444444446,4.395779732742207
B,2096,227.08333333333331,12.33694042204422
B,2096,278.4722222222222,17.384130678509663
B,2096,329.8611111111111,22.23335572847135
B,2096,381.25,33.26424241193837
B,2096,432.6388888888889,40.68492491233524
B,2096,484.0277777777777,49.764326435379424
B,2096,535.4166666666666,51.8921819309552
B,2096,586.8055555555555,52.305652631598164
B,2096,638.1944444444445,53.42809848669959
B,2096,689.5833333333333,62.859155340079184
B,2096,740.9722222222222,68.89541341895767
B,2096,792.3611111111111,72.4429559068853
B,2096,843.75,75.20552512464512
B,2096,895.1388888888888,81.83800087902729
B,2096,946.5277777777777,97.52310740905064
B,2096,997.9166666666666,86.26208460319991
B,2096,1049.3055555555557,58.39350065804566
B,2096,1100.6944444444443,28.005104591544868
B,2096,1152.0833333333333,26.89218987228839
B,2096,1203.4722222222222,20.877674681882805
B,2096,1254.8611111111109,15.391556568468394
B,2096,1306.25,11.169037045514866
B,2096,1357.6388888888887,13.17858443870637
B,2096,1409.0277777777778,24.45764735136313
B,2096,1460.4166666666665,37.43430139158548
B,2096,1511.8055555555557,33.03615908259359
B,2096,1563.1944444444443,18.02755658437975
B,2096,1614.583333333333,9.656819887608531
B,2096,1665.9722222222222,9.262332595404128
B,2096,1717.3611111111109,6.360558727265872
B,2096,1768.75,2.9086353834293033
B,2096,1820.1388888888887,1.4921135767715215
B,2096,1871.5277777777778,1.429368824719349
B,2096,1922.9166666666665,1.6434244749016993
B,2096,1974.3055555555557,1.5450779660416105
B,2097,175.69444444444446,4.218808475651536
B,2097,227.08333333333331,11.910712594930446
B,2097,278.4722222222222,17.145204984748972
B,2097,329.8611111111111,22.35502528890857
B,2097,381.25,33.3015151375524
B,2097,432.6388888888889,41.02604710508432
B,2097,484.0277777777777,50.69042284618009
B,2097,535.4166666666666,51.904918632081824
B,2097,586.8055555555555,52.5832013039235
B,2097,638.1944444444445,54.413225277543056
B,2097,689.5833333333333,63.666808564676884
B,2097,740.9722222222222,68.36667607956258
B,2097,792.3611111111111,72.06774345150387
B,2097,843.75,75.0611090780755
B,2097,895.1388888888888,81.73473193271242
B,2097,946.5277777777777,97.53469027543228
B,2097,997.9166666666666,86.26721681805748
B,2097,1049.3055555555557,58.31509329470439
B,2097,1100.6944444444443,28.00640310983043
B,2097,1152.0833333333333,26.91435138157078
B,2097,1203.4722222222222,20.89683704582355
B,2097,1254.8611111111109,15.38798801867074
B,2097,1306.25,11.156767720036452
B,2097,1357.6388888888887,13.163555020728792
B,2097,1409.0277777777778,24.458709552545624
B,2097,1460.4166666666665,37.41687673600372
B,2097,1511.8055555555557,33.006401068698466
B,2097,1563.1944444444443,18.009006678888234
B,2097,1614.583333333333,9.645864800704864
B,2097,1665.9722222222222,9.245278560545591
B,2097,1717.3611111111109,6.347504006534239
B,2097,1768.75,2.9059470819164255
B,2097,1820.1388888888887,1.4914777138697461
B,2097,1871.5277777777778,1.4291673783222816
B,2097,1922.9166666666665,1.6428628491888877
B,2097,1974.3055555555557,1.5446444648661086
B,2098,175.69444444444446,4.1579554211427165
B,2098,227.08333333333331,11.781600487323097
B,2098,278.4722222222222,16.968577785871645
B,2098,329.8611111111111,22.124876123431488
B,2098,381.25,33.449733219120375
B,2098,432.6388888888889,42.48674931766292
B,2098,484.0277777777777,52.228833229390695
B,2098,535.4166666666666,52.471313103431
B,2098,586.8055555555555,52.80744285298434
B,2098,638.1944444444445,54.87282449298523
B,2098,689.5833333333333,63.52116737427375
B,2098,740.9722222222222,67.84840213113269
B,2098,792.3611111111111,71.68557678927105
B,2098,843.75,74.88455818343647
B,2098,895.1388888888888,81.59344822929904
B,2098,946.5277777777777,97.49323461166654
B,2098,997.9166666666666,86.18266393178467
B,2098,1049.3055555555557,58.278943627215
B,2098,1100.6944444444443,28.05825563343268
B,2098,1152.0833333333333,26.94906431171426
B,2098,1203.4722222222222,20.981587286984702
B,2098,1254.8611111111109,15.4596813953026
B,2098,1306.25,11.171895224248425
B,2098,1357.6388888888887,13.176132890602817
B,2098,1409.0277777777778,24.487621081686534
B,2098,1460.4166666666665,37.43624858589804
B,2098,1511.8055555555557,33.04915406803072
B,2098,1563.1944444444443,17.995060244577616
B,2098,1614.583333333333,9.639471517338583
B,2098,1665.9722222222222,9.23530621544071
B,2098,1717.3611111111109,6.340859233454071
B,2098,1768.75,2.9031842472329434
B,2098,1820.1388888888887,1.4907784756862528
B,2098,1871.5277777777778,1.4288952765431442
B,2098,1922.9166666666665,1.6422200362025454
B,2098,1974.3055555555557,1.544107692764591
B,2099,175.69444444444446,4.010623709256305
B,2099,227.08333333333331,11.717568971639714
B,2099,278.4722222222222,17.367059852252865
B,2099,329.8611111111111,23.61799478840108
B,2099,381.25,35.358989693062895
B,2099,432.6388888888889,43.56609912573286
B,2099,484.0277777777777,52.12420758320362
B,2099,535.4166666666666,52.39566666990751
B,2099,586.8055555555555,52.603933210794885
B,2099,638.1944444444445,54.34733495063896
B,2099,689.5833333333333,62.694499523377324
B,2099,740.9722222222222,67.32742955578217
B,2099,792.3611111111111,71.34679302996398
B,2099,843.75,74.85688401653837
B,2099,895.1388888888888,81.63533283768005
B,2099,946.5277777777777,97.52102445109855
B,2099,997.9166666666666,86.08483119186252
B,2099,1049.3055555555557,58.17308692411483
B,2099,1100.6944444444443,28.01561475408449
B,2099,1152.0833333333333,26.901109349146864
B,2099,1203.4722222222222,20.991113504925146
B,2099,1254.8611111111109,15.478903991673452
B,2099,1306.25,11.186052428516971
B,2099,1357.6388888888887,13.191585912192535
B,2099,1409.0277777777778,24.51615558510052
B,2099,1460.4166666666665,37.455226198244965
B,2099,1511.8055555555557,33.08841463317079
B,2099,1563.1944444444443,17.979913189741637
B,2099,1614.583333333333,9.631926998118491
B,2099,1665.9722222222222,9.223552664911471
B,2099,1717.3611111111109,6.332634968061189
B,2099,1768.75,2.900414001189916
B,2099,1820.1388888888887,1.4900880124018756
B,2099,1871.5277777777778,1.428632405980129
B,2099,1922.9166666666665,1.6415886780968818
B,2099,1974.3055555555557,1.543586183352339
B,2100,175.69444444444446,4.179731125347362
B,2100,227.08333333333331,12.351686044248597
B,2100,278.4722222222222,18.472312459095285
B,2100,329.8611111111111,24.5682137039011
B,2100,381.25,35.3188261369826
B,2100,432.6388888888889,42.257537553804006
B,2100,484.0277777777777,50.007625349006666
B,2100,535.4166666666666,51.354099723280676
B,2100,586.8055555555555,52.180554753146794
B,2100,638.1944444444445,53.75674552624829
B,2100,689.5833333333333,61.85085633161234
B,2100,740.9722222222222,66.97531622486524
B,2100,792.3611111111111,70.96771152019632
B,2100,843.75,75.3342722143817
B,2100,895.1388888888888,82.5282777580991
B,2100,946.5277777777777,98.21174602618123
B,2100,997.9166666666666,85.9723845458697
B,2100,1049.3055555555557,58.25439582141925
B,2100,1100.6944444444443,28.256076354299346
B,2100,1152.0833333333333,27.075090267658425
B,2100,1203.4722222222222,20.975245220214017
B,2100,1254.8611111111109,15.472370157290007
B,2100,1306.25,11.172024080458911
B,2100,1357.6388888888887,13.165244854579626
B,2100,1409.0277777777778,24.511029107037015
B,2100,1460.4166666666665,37.42929306158714
B,2100,1511.8055555555557,33.05230427454683
B,2100,1563.1944444444443,17.96527504222623
B,2100,1614.583333333333,9.624648652454912
B,2100,1665.9722222222222,9.212214673827509
B,2100,1717.3611111111109,6.324812665378303
B,2100,1768.75,2.8976239362106506
B,2100,1820.1388888888887,1.4893931643554925
B,2100,1871.5277777777778,1.4283641342978624
B,2100,1922.9166666666665,1.6409515552797447
B,2100,1974.3055555555557,1.5430573942419943
B,2101,175.69444444444446,4.415095981167829
B,2101,227.08333333333331,12.892775773403834
B,2101,278.4722222222222,19.060605746250474
B,2101,329.8611111111111,24.457762598838208
B,2101,381.25,34.653876418495464
B,2101,432.6388888888889,41.35058627634163
B,2101,484.0277777777777,49.81085522829442
B,2101,535.4166666666666,51.535954139781836
B,2101,586.8055555555555,52.43572002795089
B,2101,638.1944444444445,53.80556652218849
B,2101,689.5833333333333,61.705111174927204
B,2101,740.9722222222222,66.7152242778913
B,2101,792.3611111111111,70.70073311504689
B,2101,843.75,75.8253594392084
B,2101,895.1388888888888,83.41107132495617
B,2101,946.5277777777777,98.92822900768698
B,2101,997.9166666666666,86.07169039620437
B,2101,1049.3055555555557,58.57616405487486
B,2101,1100.6944444444443,28.70301509177149
B,2101,1152.0833333333333,27.50611045554397
B,2101,1203.4722222222222,21.080110944353773
B,2101,1254.8611111111109,15.56098559500578
B,2101,1306.25,11.209833741662807
B,2101,1357.6388888888887,13.249993129696735
B,2101,1409.0277777777778,24.541586366126502
B,2101,1460.4166666666665,37.45128084733743
B,2101,1511.8055555555557,33.09523570013188
B,2101,1563.1944444444443,17.94936990502305
B,2101,1614.583333333333,9.616901485701622
B,2101,1665.9722222222222,9.20015889068938
B,2101,1717.3611111111109,6.316369336941183
B,2101,1768.75,2.8948075634814896
B,2101,1820.1388888888887,1.4886872474022463
B,2101,1871.5277777777778,1.4280834161431422
B,2101,1922.9166666666665,1.6403012938368637
B,2101,1974.3055555555557,1.5425137345324778
B,2102,175.69444444444446,4.596054752263161
B,2102,227.08333333333331,13.299821416237116
B,2102,278.4722222222222,19.16864773909223
B,2102,329.8611111111111,24.079561631958313
B,2102,381.25,34.64049337614246
B,2102,432.6388888888889,41.63782770399675
B,2102,484.0277777777777,50.89839745494285
B,2102,535.4166666666666,52.57474875155605
B,2102,586.8055555555555,53.16753841906428
B,2102,638.1944444444445,54.12846731633803
B,2102,689.5833333333333,62.083742748459855
B,2102,740.9722222222222,66.83047411544304
B,2102,792.3611111111111,70.75229105368135
B,2102,843.75,76.03556480104056
B,2102,895.1388888888888,83.83553740775102
B,2102,946.5277777777777,99.14657616998761
B,2102,997.9166666666666,86.11301316570686
B,2102,1049.3055555555557,58.62561452319623
B,2102,1100.6944444444443,28.775841787328112
B,2102,1152.0833333333333,27.61903440325552
B,2102,1203.4722222222222,21.14815484320088
B,2102,1254.8611111111109,15.65409585289789
B,2102,1306.25,11.331657129363997
B,2102,1357.6388888888887,13.333444894434834
